chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr1	110091185	110138454	+	2773	GNAI3	196	4.52529387E-1	DAVIES_SUCCESS
chr1	110141514	110141589	+	406974	MIR197	105	3.67720617E-1	DAVIES_SUCCESS
chr1	110145888	110155705	-	2780	GNAT2	136	4.85726163E-1	DAVIES_SUCCESS
chr1	110162125	110174677	+	271	AMPD2	153	4.65299195E-1	DAVIES_SUCCESS
chr1	110198697	110226619	+	2946	GSTM2	206	8.66012098E-1	DAVIES_SUCCESS
chr1	110230417	110236367	+	2944	GSTM1	179	9.61511968E-1	DAVIES_SUCCESS
chr1	110254863	110260890	+	2949	GSTM5	199	9.38407619E-1	DAVIES_SUCCESS
chr1	110276553	110283660	-	2947	GSTM3	220	9.67160686E-1	DAVIES_SUCCESS
chr1	110292701	110306644	-	79574	EPS8L3	235	9.25985931E-1	DAVIES_SUCCESS
chr1	110453232	110473616	+	1435	CSF1	202	7.25457024E-1	DAVIES_SUCCESS
chr1	110527386	110566364	+	10768	AHCYL1	143	9.65640574E-2	DAVIES_SUCCESS
chr1	110574198	110597424	+	85369	STRIP1	120	3.21064975E-2	DAVIES_SUCCESS
chr1	110602996	110613322	-	257	ALX3	156	3.61014567E-2	DAVIES_SUCCESS
chr1	110655061	110656569	+	164153	UBL4B	213	8.24446446E-2	DAVIES_SUCCESS
chr1	110693131	110744823	+	388662	SLC6A17	307	6.99919602E-1	DAVIES_SUCCESS
chr1	110753335	110776674	+	3749	KCNC4	269	4.47078584E-1	DAVIES_SUCCESS
chr1	110828998	110881793	-	440600	LOC440600	400	4.77124481E-1	DAVIES_SUCCESS
chr1	110881944	110889303	+	64783	RBM15	259	6.84507938E-1	DAVIES_SUCCESS
chr1	110905472	110933704	-	9122	SLC16A4	268	7.06591911E-1	DAVIES_SUCCESS
chr1	110943876	110950546	-	10542	LAMTOR5	215	7.38648975E-1	DAVIES_SUCCESS
chr1	110950430	110958896	+	101410535	LAMTOR5-AS1	221	7.57026979E-1	DAVIES_SUCCESS
chr1	110993787	110999976	+	84432	PROK1	250	8.75678268E-1	DAVIES_SUCCESS
chr1	111016377	111033891	+	643160	CYMP	280	9.36955566E-1	DAVIES_SUCCESS
chr1	111059838	111061797	-	3744	KCNA10	283	9.18099924E-1	DAVIES_SUCCESS
chr1	111136201	111174096	-	3737	KCNA2	303	4.68721051E-1	DAVIES_SUCCESS
chr1	111214309	111217655	-	3738	KCNA3	200	2.3240574E-1	DAVIES_SUCCESS
chr1	111413820	111442558	+	963	CD53	416	5.44598955E-1	DAVIES_SUCCESS
chr1	111489811	111506566	-	55791	LRIF1	261	3.49671912E-1	DAVIES_SUCCESS
chr1	111659953	111682838	-	128338	DRAM2	188	9.31880762E-1	DAVIES_SUCCESS
chr1	111682248	111727724	+	10390	CEPT1	259	8.97913734E-1	DAVIES_SUCCESS
chr1	111728590	111747160	-	79961	DENND2D	275	7.65154485E-1	DAVIES_SUCCESS
chr1	111770280	111786062	+	1117	CHI3L2	408	5.08471249E-1	DAVIES_SUCCESS
chr1	111823145	111828730	+	149620	CHIAP2	504	4.25702431E-1	DAVIES_SUCCESS
chr1	111833473	111863188	+	27159	CHIA	591	4.13871718E-1	DAVIES_SUCCESS
chr1	111889194	111895639	+	128344	PIFO	360	4.41430737E-1	DAVIES_SUCCESS
chr1	111927140	111932473	-	441897	PGCP1	273	1.24450213E-1	DAVIES_SUCCESS
chr1	111956936	111970399	-	5016	OVGP1	209	4.36762973E-2	DAVIES_SUCCESS
chr1	111982511	111991830	-	79084	WDR77	218	3.13485768E-2	DAVIES_SUCCESS
chr1	111991461	112004525	+	515	ATP5F1	243	3.76724207E-2	DAVIES_SUCCESS
chr1	112016603	112021134	+	128346	C1orf162	231	6.19825855E-2	DAVIES_SUCCESS
chr1	112025969	112106597	-	140	ADORA3	388	2.02444296E-1	DAVIES_SUCCESS
chr1	112085054	112256101	+	5906	RAP1A	694	7.35002072E-1	DAVIES_SUCCESS
chr1	112141628	112150940	-	100129269	LOC100129269	260	5.42204233E-1	DAVIES_SUCCESS
chr1	112264685	112298419	-	55924	FAM212B	329	7.5921715E-1	DAVIES_SUCCESS
chr1	112282462	112290420	+	100506343	LOC100506343	250	7.87589741E-1	DAVIES_SUCCESS
chr1	112298189	112310199	+	11218	DDX20	246	8.73359604E-1	DAVIES_SUCCESS
chr1	112318453	112531777	-	3752	KCND3	681	7.82548364E-1	DAVIES_SUCCESS
chr1	112533189	112541463	+	643355	LOC643355	222	8.22685399E-1	DAVIES_SUCCESS
chr1	112938799	113003786	+	55917	CTTNBP2NL	312	8.81907963E-1	DAVIES_SUCCESS
chr1	113004391	113004455	-	100422976	MIR4256	197	8.49527857E-1	DAVIES_SUCCESS
chr1	113010039	113063910	+	7482	WNT2B	270	5.91809315E-1	DAVIES_SUCCESS
chr1	113066140	113162405	-	54879	ST7L	294	2.94107777E-1	DAVIES_SUCCESS
chr1	113162074	113214241	+	829	CAPZA1	197	1.96834308E-1	DAVIES_SUCCESS
chr1	113217047	113243368	+	4343	MOV10	175	1.61824326E-1	DAVIES_SUCCESS
chr1	113243748	113250025	-	389	RHOC	167	1.94187009E-1	DAVIES_SUCCESS
chr1	113252615	113257950	-	333926	PPM1J	174	2.12592067E-1	DAVIES_SUCCESS
chr1	113263188	113269856	+	284467	FAM19A3	185	2.32910715E-1	DAVIES_SUCCESS
chr1	113454469	113498975	-	6566	SLC16A1	155	1.60635576E-1	DAVIES_SUCCESS
chr1	113465971	113467295	+	246182	AKR7A2P1	119	1.70010574E-1	DAVIES_SUCCESS
chr1	113615830	113667342	+	9860	LRIG2	227	1.0086381E-2	DAVIES_SUCCESS
chr1	113739403	113748875	-	643441	LOC643441	242	3.3516687E-2	DAVIES_SUCCESS
chr1	113933474	114228545	+	260425	MAGI3	655	5.93719295E-1	DAVIES_SUCCESS
chr1	114239823	114302098	-	10745	PHTF1	194	4.18860042E-1	DAVIES_SUCCESS
chr1	114304453	114355070	-	54665	RSBN1	188	5.24021397E-1	DAVIES_SUCCESS
chr1	114356432	114414375	-	26191	PTPN22	191	4.46344544E-1	DAVIES_SUCCESS
chr1	114399256	114443859	+	100287722	AP4B1-AS1	183	5.07884405E-1	DAVIES_SUCCESS
chr1	114419435	114430169	-	440603	BCL2L15	150	4.68687406E-1	DAVIES_SUCCESS
chr1	114437370	114447741	-	10717	AP4B1	139	5.07498772E-1	DAVIES_SUCCESS
chr1	114447914	114456708	+	64858	DCLRE1B	127	5.29728879E-1	DAVIES_SUCCESS
chr1	114471995	114520491	+	204851	HIPK1	211	7.12083696E-1	DAVIES_SUCCESS
chr1	114522029	114524876	+	56944	OLFML3	146	8.77819967E-1	DAVIES_SUCCESS
chr1	114631913	114696472	-	148281	SYT6	448	9.3922016E-2	DAVIES_SUCCESS
chr1	114935398	115053781	-	51592	TRIM33	307	7.39332723E-1	DAVIES_SUCCESS
chr1	115064016	115213044	-	163259	DENND2C	340	9.57041445E-1	DAVIES_SUCCESS
chr1	115110180	115124265	-	10286	BCAS2	149	8.42699512E-1	DAVIES_SUCCESS
chr1	115215719	115238239	-	270	AMPD1	158	9.19847961E-1	DAVIES_SUCCESS
chr1	115247084	115259515	-	4893	NRAS	138	8.1322227E-1	DAVIES_SUCCESS
chr1	115259533	115300671	-	7812	CSDE1	161	7.60834388E-1	DAVIES_SUCCESS
chr1	115312104	115323308	-	80143	SIKE1	157	3.18834149E-1	DAVIES_SUCCESS
chr1	115397454	115537990	+	6847	SYCP1	521	9.17844517E-2	DAVIES_SUCCESS
chr1	115572444	115576930	+	7252	TSHB	281	1.6052487E-1	DAVIES_SUCCESS
chr1	115590632	115632121	-	10100	TSPAN2	406	3.04263889E-1	DAVIES_SUCCESS
chr1	115828536	115880857	-	4803	NGF	350	1.35418645E-2	DAVIES_SUCCESS
chr1	116184573	116240845	+	81839	VANGL1	520	8.42375394E-1	DAVIES_SUCCESS
chr1	116242625	116311426	-	845	CASQ2	563	9.80751911E-1	DAVIES_SUCCESS
chr1	116378998	116383747	-	4808	NHLH2	237	9.62599012E-1	DAVIES_SUCCESS
chr1	116519118	116612675	+	55356	SLC22A15	189	8.36789585E-1	DAVIES_SUCCESS
chr1	116654375	116677861	+	126868	MAB21L3	163	6.17094266E-1	DAVIES_SUCCESS
chr1	116915003	116947396	+	476	ATP1A1	57	1.57392234E-1	DAVIES_SUCCESS
chr1	116935486	116961244	-	84852	ATP1A1OS	47	1.35431331E-1	DAVIES_SUCCESS
chr1	117057155	117113715	-	965	CD58	139	6.15254151E-1	DAVIES_SUCCESS
chr1	117117019	117210377	-	3321	IGSF3	163	1.51633058E-1	DAVIES_SUCCESS
chr1	117214370	117214449	+	100302117	MIR320B1	99	5.29933621E-2	DAVIES_SUCCESS
chr1	117297085	117311851	+	914	CD2	143	8.29653441E-1	DAVIES_SUCCESS
chr1	117452688	117532972	+	5738	PTGFRN	350	4.35196442E-1	DAVIES_SUCCESS
chr1	117544371	117579173	+	9398	CD101	276	2.0503573E-1	DAVIES_SUCCESS
chr1	117602948	117645491	+	8458	TTF2	250	3.40554169E-1	DAVIES_SUCCESS
chr1	117637264	117637350	+	100126331	MIR942	172	2.07038157E-1	DAVIES_SUCCESS
chr1	117653676	117664411	-	80263	TRIM45	164	4.34596477E-1	DAVIES_SUCCESS
chr1	117686208	117753582	-	79679	VTCN1	309	6.19679003E-1	DAVIES_SUCCESS
chr1	117910084	118068320	+	10905	MAN1A2	591	6.72023361E-1	DAVIES_SUCCESS
chr1	118148603	118171011	+	54855	FAM46C	294	6.02717648E-3	DAVIES_SUCCESS
chr1	118406106	118472302	-	54834	GDAP2	126	9.3501411E-1	DAVIES_SUCCESS
chr1	118472371	118503049	+	10885	WDR3	121	8.17654495E-1	DAVIES_SUCCESS
chr1	118496287	118727848	-	200162	SPAG17	327	9.25146198E-1	DAVIES_SUCCESS
chr1	119425665	119532179	-	6913	TBX15	426	4.74124819E-2	DAVIES_SUCCESS
chr1	119573838	119683295	-	10352	WARS2	455	1.56758074E-2	DAVIES_SUCCESS
chr1	119911401	119936751	+	51179	HAO2	185	7.8552391E-1	DAVIES_SUCCESS
chr1	119957269	119989122	+	3284	HSD3B2	269	4.70753456E-1	DAVIES_SUCCESS
chr1	120049825	120057681	+	3283	HSD3B1	203	1.00080499E-1	DAVIES_SUCCESS
chr1	120106502	120115199	+	128102	HSD3BP4	315	1.39903656E-1	DAVIES_SUCCESS
chr1	120140324	120141914	-	644242	LINC00622	249	3.08641432E-1	DAVIES_SUCCESS
chr1	120161999	120190390	-	90874	ZNF697	297	4.81616519E-1	DAVIES_SUCCESS
chr1	120254418	120286849	+	26227	PHGDH	276	3.23470165E-1	DAVIES_SUCCESS
chr1	120290618	120311555	-	3158	HMGCS2	252	3.11262225E-1	DAVIES_SUCCESS
chr1	120336640	120354203	-	83998	REG4	226	4.37084699E-1	DAVIES_SUCCESS
chr1	120377387	120387503	-	343505	NBPF7	213	2.37580096E-1	DAVIES_SUCCESS
chr1	120436155	120439147	-	11085	ADAM30	130	1.37355719E-2	DAVIES_SUCCESS
chr1	120454175	120612317	-	4853	NOTCH2	154	1.36723292E-2	DAVIES_SUCCESS
chr1	120839004	120855681	+	653820	FAM72B	5	7.52080745E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	120906033	120914842	+	337875	HIST2H2BA	15	3.74088583E-2	DAVIES_SUCCESS
chr1	120926127	120935944	-	2210	FCGR1B	14	3.18785764E-2	DAVIES_SUCCESS
chr1	121107151	121129827	+	100996712	SRGAP2D	7	8.8298815E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	121260909	121313686	+	647121	EMBP1	70	3.16770365E-1	DAVIES_SUCCESS
chr1	144146810	146467744	+	100288142	LOC100288142	468	2.9130393E-2	DAVIES_SUCCESS
chr1	144676436	145076186	-	9659	PDE4DIP	18	7.37040875E-1	DAVIES_SUCCESS
chr1	145096406	145116997	+	9554	SEC22B	4	5.59779742E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	145209110	146467744	+	100132406	NBPF10	450	2.7892622E-2	DAVIES_SUCCESS
chr1	145413190	145417545	+	148738	HFE2	69	8.80242631E-4	DAVIES_SUCCESS
chr1	145438461	145442628	+	10628	TXNIP	60	1.16244951E-3	DAVIES_SUCCESS
chr1	145456235	145470387	-	84265	POLR3GL	59	1.35530025E-3	DAVIES_SUCCESS
chr1	145470507	145475647	+	284615	ANKRD34A	50	2.18533027E-3	DAVIES_SUCCESS
chr1	145477084	145499091	+	128077	LIX1L	64	6.85101051E-3	DAVIES_SUCCESS
chr1	145507556	145513535	+	9939	RBM8A	68	2.29847455E-2	DAVIES_SUCCESS
chr1	145516164	145523732	+	8799	PEX11B	93	6.3971289E-2	DAVIES_SUCCESS
chr1	145524989	145543868	+	8515	ITGA10	100	8.07233136E-2	DAVIES_SUCCESS
chr1	145549208	145568526	+	148741	ANKRD35	116	1.16655587E-1	DAVIES_SUCCESS
chr1	145575289	145586546	+	10401	PIAS3	118	1.87029681E-1	DAVIES_SUCCESS
chr1	145586492	145589435	-	200035	NUDT17	116	2.1395092E-1	DAVIES_SUCCESS
chr1	145592604	145610884	-	10623	POLR3C	140	2.27039586E-1	DAVIES_SUCCESS
chr1	145611035	145688776	+	27246	RNF115	206	3.21508024E-1	DAVIES_SUCCESS
chr1	145695797	145715565	-	11126	CD160	110	3.33590075E-1	DAVIES_SUCCESS
chr1	145727665	145764206	+	5174	PDZK1	65	3.47908358E-1	DAVIES_SUCCESS
chr1	145764594	145827103	-	653519	GPR89A	29	3.91940601E-1	DAVIES_SUCCESS
chr1	146334189	146467744	+	149013	NBPF12	109	1.23724492E-1	DAVIES_SUCCESS
chr1	146490894	146514599	-	728989	LOC728989	280	8.53545218E-2	DAVIES_SUCCESS
chr1	146571065	146585928	-	644861	NBPF13P	299	1.00672155E-1	DAVIES_SUCCESS
chr1	146626684	146644129	-	5565	PRKAB2	211	1.34200471E-1	DAVIES_SUCCESS
chr1	146649429	146651528	+	171423	PDIA3P	165	1.93233227E-1	DAVIES_SUCCESS
chr1	146655883	146697230	-	2330	FMO5	295	3.22334128E-1	DAVIES_SUCCESS
chr1	146714290	146767447	+	9557	CHD1L	447	3.06107309E-1	DAVIES_SUCCESS
chr1	146853913	146989699	-	100289211	LINC00624	508	6.23609392E-1	DAVIES_SUCCESS
chr1	147013181	147098015	+	607	BCL9	276	9.17794129E-1	DAVIES_SUCCESS
chr1	147119167	147142634	-	51205	ACP6	202	9.33977935E-1	DAVIES_SUCCESS
chr1	147228331	147245484	-	2702	GJA5	288	9.30035146E-1	DAVIES_SUCCESS
chr1	147374945	147381395	+	2703	GJA8	131	9.99348538E-1	DAVIES_SUCCESS
chr1	147400505	147465755	+	51463	GPR89B	89	9.98144032E-1	DAVIES_SUCCESS
chr1	147806602	147806678	-	100847044	MIR5087	123	9.74412582E-1	DAVIES_SUCCESS
chr1	147835126	148176401	-	388685	FLJ39739	91	9.45283651E-1	DAVIES_SUCCESS
chr1	148003641	148346929	-	25832	NBPF14	1	2.83831E-1	NOT_RUN
chr1	149576261	149672733	+	57234	LINC00869	2	1.26435999E-3	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	149754244	149783928	-	440689	HIST2H2BF	25	2.94245648E-1	DAVIES_SUCCESS
chr1	149754249	149764074	+	2209	FCGR1A	18	3.71487059E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	149784779	149785236	-	653604	HIST2H3D	25	2.94245648E-1	DAVIES_SUCCESS
chr1	149804220	149832725	+	8370	HIST2H4A	71	2.99958249E-1	DAVIES_SUCCESS
chr1	149812258	149824687	-	126961	HIST2H3C	60	3.09712723E-1	DAVIES_SUCCESS
chr1	149813784	149823161	-	723790	HIST2H2AA4	58	3.10338366E-1	DAVIES_SUCCESS
chr1	149821758	149822340	-	337873	HIST2H2BC	57	3.10118862E-1	DAVIES_SUCCESS
chr1	149856009	149858232	-	8349	HIST2H2BE	89	3.18887765E-1	DAVIES_SUCCESS
chr1	149858524	149858961	+	8338	HIST2H2AC	89	3.18887765E-1	DAVIES_SUCCESS
chr1	149859018	149859466	-	317772	HIST2H2AB	89	3.18887765E-1	DAVIES_SUCCESS
chr1	149871154	149872348	+	51027	BOLA1	88	3.58148477E-1	DAVIES_SUCCESS
chr1	149874871	149889434	-	9900	SV2A	106	3.99055243E-1	DAVIES_SUCCESS
chr1	149895208	149900144	-	10262	SF3B4	113	4.2120224E-1	DAVIES_SUCCESS
chr1	149900542	149908791	-	10903	MTMR11	120	4.16323404E-1	DAVIES_SUCCESS
chr1	149912231	149982686	-	56957	OTUD7B	234	3.52162403E-1	DAVIES_SUCCESS
chr1	150039341	150117505	+	11311	VPS45	260	2.09820486E-1	DAVIES_SUCCESS
chr1	150121766	150131825	+	51177	PLEKHO1	147	2.27988633E-1	DAVIES_SUCCESS
chr1	150190716	150208504	-	81611	ANP32E	142	2.23204453E-1	DAVIES_SUCCESS
chr1	150230217	150237480	+	23632	CA14	171	1.06357112E-2	DAVIES_SUCCESS
chr1	150237798	150241609	-	51107	APH1A	170	6.82459152E-3	DAVIES_SUCCESS
chr1	150244772	150253335	+	79630	C1orf54	188	5.30822354E-3	DAVIES_SUCCESS
chr1	150254952	150259501	+	148523	C1orf51	192	4.09700486E-3	DAVIES_SUCCESS
chr1	150266268	150280819	+	54460	MRPS21	224	2.61440872E-3	DAVIES_SUCCESS
chr1	150293927	150325704	+	9129	PRPF3	311	1.78497041E-3	DAVIES_SUCCESS
chr1	150336989	150449041	+	23248	RPRD2	556	3.76297436E-3	DAVIES_SUCCESS
chr1	150459839	150480085	+	80222	TARS2	303	6.89063719E-3	DAVIES_SUCCESS
chr1	150480486	150486265	+	1893	ECM1	237	3.57143486E-3	DAVIES_SUCCESS
chr1	150488232	150490508	+	100874054	LINC00568	226	3.29500348E-3	DAVIES_SUCCESS
chr1	150521897	150533412	+	54507	ADAMTSL4	184	1.47308989E-2	DAVIES_SUCCESS
chr1	150524404	150524490	+	100422997	MIR4257	169	1.76097181E-2	DAVIES_SUCCESS
chr1	150547026	150552214	-	4170	MCL1	152	2.56655395E-1	DAVIES_SUCCESS
chr1	150594598	150602098	-	2029	ENSA	153	8.43449589E-1	DAVIES_SUCCESS
chr1	150618700	150669672	-	55204	GOLPH3L	243	8.97308062E-1	DAVIES_SUCCESS
chr1	150670534	150693364	-	84072	HORMAD1	218	9.01997457E-1	DAVIES_SUCCESS
chr1	150702671	150738433	-	1520	CTSS	193	9.26342636E-1	DAVIES_SUCCESS
chr1	150768683	150780917	-	1513	CTSK	111	8.94046763E-1	DAVIES_SUCCESS
chr1	150782180	150849244	-	405	ARNT	175	8.82279955E-1	DAVIES_SUCCESS
chr1	150898814	150937220	+	9869	SETDB1	186	8.80981203E-1	DAVIES_SUCCESS
chr1	150937648	150947479	-	29956	CERS2	163	9.38658231E-1	DAVIES_SUCCESS
chr1	150954498	150968114	+	8416	ANXA9	181	7.7284743E-1	DAVIES_SUCCESS
chr1	150969300	150980854	-	55793	FAM63A	165	7.32407541E-1	DAVIES_SUCCESS
chr1	150980972	151008189	+	58497	PRUNE	199	6.02324883E-1	DAVIES_SUCCESS
chr1	151009028	151020076	+	149428	BNIPL	172	4.50655925E-1	DAVIES_SUCCESS
chr1	151020258	151023871	+	54964	C1orf56	153	4.24224596E-1	DAVIES_SUCCESS
chr1	151023446	151032125	-	56882	CDC42SE1	153	4.02858369E-1	DAVIES_SUCCESS
chr1	151032150	151040973	+	10962	MLLT11	158	3.86038133E-1	DAVIES_SUCCESS
chr1	151043079	151091007	+	126626	GABPB2	194	3.48548751E-1	DAVIES_SUCCESS
chr1	151104162	151119140	-	10500	SEMA6C	120	4.44093637E-1	DAVIES_SUCCESS
chr1	151129104	151142773	+	100534012	TNFAIP8L2-SCNM1	116	5.0593341E-1	DAVIES_SUCCESS
chr1	151132223	151138424	-	388695	LYSMD1	106	5.07542299E-1	DAVIES_SUCCESS
chr1	151138497	151142773	+	79005	SCNM1	106	4.98613794E-1	DAVIES_SUCCESS
chr1	151142462	151148547	-	29765	TMOD4	103	5.34809491E-1	DAVIES_SUCCESS
chr1	151148775	151162689	-	6944	VPS72	119	5.37881634E-1	DAVIES_SUCCESS
chr1	151171020	151222007	+	8394	PIP5K1A	129	5.55084528E-1	DAVIES_SUCCESS
chr1	151227196	151239954	+	5710	PSMD4	103	5.56009606E-1	DAVIES_SUCCESS
chr1	151254093	151264381	+	57592	ZNF687	95	6.6652542E-1	DAVIES_SUCCESS
chr1	151264272	151300191	-	5298	PI4KB	131	4.78543526E-1	DAVIES_SUCCESS
chr1	151313115	151319769	-	5993	RFX5	105	4.09069707E-1	DAVIES_SUCCESS
chr1	151336777	151345210	-	8991	SELENBP1	119	4.01302027E-1	DAVIES_SUCCESS
chr1	151372040	151374412	+	5692	PSMB4	115	3.33910094E-1	DAVIES_SUCCESS
chr1	151375199	151431941	-	23126	POGZ	172	2.82022503E-1	DAVIES_SUCCESS
chr1	151483861	151511167	+	57530	CGN	172	2.91386979E-1	DAVIES_SUCCESS
chr1	151512780	151556059	+	7286	TUFT1	196	2.1317822E-1	DAVIES_SUCCESS
chr1	151518271	151518367	+	693139	MIR554	143	2.98438006E-1	DAVIES_SUCCESS
chr1	151584540	151671559	+	81609	SNX27	237	6.76168363E-2	DAVIES_SUCCESS
chr1	151672533	151689290	-	11189	CELF3	155	5.97472412E-2	DAVIES_SUCCESS
chr1	151682908	151702082	+	284485	RIIAD1	177	9.10822011E-2	DAVIES_SUCCESS
chr1	151732122	151736040	-	65005	MRPL9	206	1.47409385E-1	DAVIES_SUCCESS
chr1	151735444	151743806	+	51686	OAZ3	216	1.46909327E-1	DAVIES_SUCCESS
chr1	151742582	151763010	-	11022	TDRKH	240	1.32337462E-1	DAVIES_SUCCESS
chr1	151772764	151777882	-	339398	LINGO4	221	1.91985344E-1	DAVIES_SUCCESS
chr1	151778546	151804348	-	6097	RORC	254	2.58442158E-1	DAVIES_SUCCESS
chr1	151810338	151813033	-	100191040	C2CD4D	188	3.03388971E-1	DAVIES_SUCCESS
chr1	151810944	151816641	+	100132111	LOC100132111	191	3.23750113E-1	DAVIES_SUCCESS
chr1	151819576	151826173	-	284486	THEM5	188	4.17199124E-1	DAVIES_SUCCESS
chr1	151843342	151882361	-	117145	THEM4	269	6.16401392E-1	DAVIES_SUCCESS
chr1	151955385	151966714	-	6281	S100A10	222	3.95859686E-1	DAVIES_SUCCESS
chr1	152004981	152009511	-	6282	S100A11	93	1.55308748E-1	DAVIES_SUCCESS
chr1	152056619	152061540	-	126637	TCHHL1	39	1.0480211E-1	DAVIES_SUCCESS
chr1	152078792	152117706	-	7062	TCHH	86	2.92748167E-1	DAVIES_SUCCESS
chr1	152126070	152131704	-	126638	RPTN	125	6.78741283E-1	DAVIES_SUCCESS
chr1	152184551	152196672	-	388697	HRNR	239	9.13194694E-1	DAVIES_SUCCESS
chr1	152274650	152297679	-	2312	FLG	245	9.18816098E-1	DAVIES_SUCCESS
chr1	152321212	152332482	-	388698	FLG2	175	8.24730534E-1	DAVIES_SUCCESS
chr1	152381718	152386750	-	49860	CRNN	186	8.22505575E-1	DAVIES_SUCCESS
chr1	152483319	152484653	+	254910	LCE5A	238	4.15356081E-1	DAVIES_SUCCESS
chr1	152486977	152488481	+	54544	CRCT1	239	4.0531E-1	DAVIES_SUCCESS
chr1	152538174	152539229	-	353145	LCE3E	168	3.08696641E-1	DAVIES_SUCCESS
chr1	152551859	152552980	-	84648	LCE3D	210	4.30071696E-1	DAVIES_SUCCESS
chr1	152573137	152573562	+	353144	LCE3C	228	6.40930916E-1	DAVIES_SUCCESS
chr1	152586286	152586574	+	353143	LCE3B	203	7.15265317E-1	DAVIES_SUCCESS
chr1	152595309	152595579	-	353142	LCE3A	203	7.29279082E-1	DAVIES_SUCCESS
chr1	152635886	152637135	+	353141	LCE2D	276	7.91229116E-1	DAVIES_SUCCESS
chr1	152647790	152649049	+	353140	LCE2C	281	8.41951739E-1	DAVIES_SUCCESS
chr1	152658598	152659876	+	26239	LCE2B	247	8.91483631E-1	DAVIES_SUCCESS
chr1	152670839	152671918	+	353139	LCE2A	204	8.8912345E-1	DAVIES_SUCCESS
chr1	152681522	152681910	+	199834	LCE4A	201	8.79706414E-1	DAVIES_SUCCESS
chr1	152691997	152692905	+	100129271	C1orf68	210	8.46833679E-1	DAVIES_SUCCESS
chr1	152730505	152734529	+	448834	KPRP	231	7.12638283E-1	DAVIES_SUCCESS
chr1	152748847	152749445	+	353137	LCE1F	167	5.98346663E-1	DAVIES_SUCCESS
chr1	152758752	152760901	+	353135	LCE1E	162	5.30810413E-1	DAVIES_SUCCESS
chr1	152769226	152770657	+	353134	LCE1D	159	5.27894781E-1	DAVIES_SUCCESS
chr1	152777310	152779107	-	353133	LCE1C	143	5.13054648E-1	DAVIES_SUCCESS
chr1	152784446	152785585	+	353132	LCE1B	126	5.04880683E-1	DAVIES_SUCCESS
chr1	152799948	152800573	+	353131	LCE1A	100	4.99974625E-1	DAVIES_SUCCESS
chr1	152815329	152816459	+	448835	LCE6A	66	4.23917774E-1	DAVIES_SUCCESS
chr1	152850797	152857523	+	4184	SMCP	90	2.38585825E-1	DAVIES_SUCCESS
chr1	152881038	152884362	+	3713	IVL	137	2.03432381E-1	DAVIES_SUCCESS
chr1	152943127	152945069	+	163778	SPRR4	285	4.39286848E-1	DAVIES_SUCCESS
chr1	152956563	152958290	+	6698	SPRR1A	333	5.07001766E-1	DAVIES_SUCCESS
chr1	152974222	152976332	+	6707	SPRR3	365	5.80918245E-1	DAVIES_SUCCESS
chr1	153003678	153005376	+	6699	SPRR1B	414	7.34513107E-1	DAVIES_SUCCESS
chr1	153012200	153013594	-	6703	SPRR2D	407	7.69185067E-1	DAVIES_SUCCESS
chr1	153028595	153113969	-	6700	SPRR2A	463	8.12427086E-1	DAVIES_SUCCESS
chr1	153042717	153044084	-	6701	SPRR2B	303	8.49264532E-1	DAVIES_SUCCESS
chr1	153065610	153067001	-	6704	SPRR2E	218	8.88214882E-1	DAVIES_SUCCESS
chr1	153084612	153085989	-	6705	SPRR2F	213	7.96629939E-1	DAVIES_SUCCESS
chr1	153112593	153113969	-	6702	SPRR2C	151	6.29464305E-1	DAVIES_SUCCESS
chr1	153122057	153123427	-	6706	SPRR2G	146	5.61593129E-1	DAVIES_SUCCESS
chr1	153175905	153177601	+	149018	LELP1	256	3.13350203E-1	DAVIES_SUCCESS
chr1	153190059	153191793	+	574414	PRR9	257	2.39679521E-1	DAVIES_SUCCESS
chr1	153232178	153234600	+	4014	LOR	281	2.64043683E-1	DAVIES_SUCCESS
chr1	153270337	153283194	-	114771	PGLYRP3	320	6.15398879E-1	DAVIES_SUCCESS
chr1	153302596	153321022	-	57115	PGLYRP4	306	9.13277193E-1	DAVIES_SUCCESS
chr1	153330329	153333503	+	6280	S100A9	291	9.42388049E-1	DAVIES_SUCCESS
chr1	153346183	153348075	-	6283	S100A12	257	9.02417875E-1	DAVIES_SUCCESS
chr1	153362507	153363664	-	6279	S100A8	236	8.59018278E-1	DAVIES_SUCCESS
chr1	153388999	153395701	+	338324	S100A7A	191	7.15546708E-1	DAVIES_SUCCESS
chr1	153409470	153412503	-	645922	S100A7L2	202	6.61760924E-1	DAVIES_SUCCESS
chr1	153430219	153433137	-	6278	S100A7	187	5.39921044E-1	DAVIES_SUCCESS
chr1	153507075	153508717	-	6277	S100A6	127	6.54274882E-1	DAVIES_SUCCESS
chr1	153509622	153514241	-	6276	S100A5	120	5.64480274E-1	DAVIES_SUCCESS
chr1	153516094	153518282	-	6275	S100A4	106	4.37886567E-1	DAVIES_SUCCESS
